"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         1 minute"
"Point_2:","MHX1-017.IC","","COV         1 minute"
"Point_3:","MTX1-017.IC","","COV         1 minute"
"Point_4:","MVD1-017.IC","","COV         1 minute"
"Point_5:","MVV1-017.IC","","COV         1 minute"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","1/1/2019 00:00:00 - 4/9/2019 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","11/26/2019 02:45:06 - 11/27/2019 02:45:06"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"11/26/2019","02:45:06"," -0.5","74.3","4.0","256","1.36","4500.00","1887.00","2465200.0000","814765","18","5.12","4124.76"
"11/26/2019","03:45:06"," -0.5","78.6","3.6","200","1.80","4625.00","1885.00","2468000.0000","815466","28","4.88","4230.98"
"11/26/2019","04:45:06"," -0.4","83.6","3.6","234","2.01","4375.00","1921.00","2470200.0000","816144","33","4.78","4056.59"
"11/26/2019","05:45:06"," -0.6","87.9","3.6","243","2.43","4458.33","1632.00","2472200.0000","816833","43","4.42","3979.55"
"11/26/2019","06:45:06"," -0.5","87.2","3.5","242","2.97","5000.00","2065.00","2474800.0000","817964","50","4.50","4458.28"
"11/26/2019","07:45:06","16.6","85.1","3.8","212","3.75","4250.00","2347.00","2477500.0000","819037","56","5.00","4550.31"
"11/26/2019","08:45:06","94.7","83.7","4.2","231","3.96","5000.00","2432.00","2480600.0000","820111","65","5.86","4998.09"
"11/26/2019","09:45:06","172.7","79.4","5.0","236","2.67","4833.33","2733.00","2484000.0000","821174","79","7.02","4818.79"
"11/26/2019","10:45:06","36.0","75.8","5.8","262","4.60","4625.00","2837.00","2487900.0000","822123","93","7.36","5080.04"
"11/26/2019","11:45:06","32.0","75.5","6.1","222","2.95","4541.67","2774.00","2491500.0000","823027","112","7.78","5044.72"
"11/26/2019","12:45:06","47.1","74.2","6.7","230","0.97","4958.33","2651.00","2495400.0000","824056","132","8.78","5039.82"
"11/26/2019","13:45:06","67.3","69.7","8.9","274","2.28","4375.00","2739.00","2498900.0000","824926","151","9.74","4552.36"
"11/26/2019","14:45:06","37.9","71.0","9.4","260","3.40","4958.33","2751.00","2502500.0000","825921","170","9.86","4665.26"
"11/26/2019","15:45:06","14.8","82.7","10.3","306","1.38","5083.33","2658.00","2505900.0000","826904","187","9.82","4722.53"
"11/26/2019","16:45:06"," -0.4","73.6","8.8","167","3.00","4625.00","2839.00","2509300.0000","827967","207","9.08","4678.35"
"11/26/2019","17:45:06"," -0.5","70.1","8.8","306","2.99","4625.00","2741.00","2513000.0000","829108","229","8.36","4562.59"
"11/26/2019","18:45:06"," -0.4","80.0","8.8","73","0.54","4833.33","2527.00","2516800.0000","830284","245","7.24","4745.84"
"11/26/2019","19:45:06"," -0.5","82.8","9.3","302","1.69","4250.00","2563.00","2520300.0000","831245","260","6.98","4817.43"
"11/26/2019","20:45:06"," -0.4","87.4","9.5","306","1.79","4541.67","2468.00","2523700.0000","832330","273","6.52","4693.35"
"11/26/2019","21:45:06"," -0.5","85.6","8.6","216","2.92","4416.67","2343.00","2527100.0000","833584","287","5.52","4587.40"
"11/26/2019","22:45:06"," -0.5","78.2","8.1","228","1.79","4666.67","2304.00","2530000.0000","834534","297","5.20","4127.35"
"11/26/2019","23:45:06"," -0.4","68.4","6.9","17","3.02","5000.00","2157.00","2532400.0000","835291","304","4.42","3712.98"
"11/27/2019","00:45:06"," -0.5","74.0","6.6","14","3.98","4333.33","1912.00","2534400.0000","835969","6","4.10","4448.87"
"11/27/2019","01:45:06"," -0.4","71.1","5.0","47","2.13","4375.00","1857.00","2536400.0000","836614","11","3.50","4289.34"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","11/27/2019 02:45:06 - 11/28/2019 02:45:06"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"11/27/2019","02:45:06"," -0.4","75.5","4.1","279","0.27","4750.00","1761.00","2538300.0000","837337","16","3.36","4281.57"
"11/27/2019","03:45:06"," -0.5","78.0","3.2","60","4.01","4666.67","1875.00","2540400.0000","838072","21","2.70","4511.59"
"11/27/2019","04:45:06"," -0.5","79.0","3.0","45","3.11","4250.00","1833.00","2542400.0000","838784","26","3.28","4281.97"
"11/27/2019","05:45:06"," -0.5","81.4","2.6","46","3.83","4958.33","2032.00","2544500.0000","839564","35","3.82","3854.92"
"11/27/2019","06:45:06"," -0.5","85.5","2.1","56","5.30","4583.33","2216.00","2547100.0000","840705","41","3.68","4532.18"
"11/27/2019","07:45:06","13.3","81.4","2.8","87","1.55","4791.67","2397.00","2550000.0000","841824","45","3.38","4214.07"
"11/27/2019","08:45:06","39.8","76.8","3.1","86","2.98","4250.00","2446.00","2553100.0000","842887","54","4.40","5000.14"
"11/27/2019","09:45:06","40.6","84.1","2.4","51","3.32","3583.33","2709.00","2556800.0000","844096","67","5.26","4903.46"
"11/27/2019","10:45:06","57.4","83.6","2.4","47","6.49","4166.67","2826.00","2560900.0000","845226","83","5.24","4916.14"
"11/27/2019","11:45:06","50.4","86.7","2.2","73","5.63","4375.00","2966.00","2565200.0000","846402","101","4.70","4735.07"
"11/27/2019","12:45:06","36.7","92.4","2.1","85","5.00","4125.00","2928.00","2569600.0000","847521","119","3.96","4917.78"
"11/27/2019","13:45:06","21.3","93.9","2.1","76","3.93","4458.33","3088.00","2573900.0000","848730","137","3.96","4893.51"
"11/27/2019","14:45:06","35.8","93.7","2.2","80","9.57","4291.67","3003.00","2578300.0000","849872","157","3.98","4941.64"
"11/27/2019","15:45:06","5.0","90.3","2.6","80","7.95","4291.67","3014.00","2582500.0000","851036","175","4.00","4983.36"
"11/27/2019","16:45:06"," -0.5","85.7","3.1","81","8.22","4291.67","2898.00","2586700.0000","852144","196","4.40","5090.95"
"11/27/2019","17:45:06"," -0.4","100.0","2.4","76","2.81","4083.33","2808.00","2590800.0000","853263","215","3.78","5012.41"
"11/27/2019","18:45:06"," -0.5","100.0","2.6","78","6.67","4083.33","2815.00","2595600.0000","854280","232","4.30","4988.68"
"11/27/2019","19:45:06"," -0.4","100.0","2.7","72","5.69","4666.67","2296.00","2600900.0000","855377","247","3.84","4895.42"
"11/27/2019","20:45:06"," -0.5","100.1","2.8","74","5.30","4500.00","2298.00","2605900.0000","856541","261","4.42","4705.75"
"11/27/2019","21:45:06"," -0.5","100.1","2.8","99","4.99","4291.67","2375.00","2610600.0000","857603","273","4.36","4825.47"
"11/27/2019","22:45:06"," -0.3","100.0","2.0","58","6.51","5000.00","2213.00","2615000.0000","858756","282","4.18","4516.09"
"11/27/2019","23:45:06"," -0.4","100.0","0.9","61","4.86","4958.33","1880.00","2618000.0000","859570","290","2.86","4355.74"
"11/28/2019","00:45:06"," -0.5","100.0","0.4","64","4.33","5041.67","1978.00","2620400.0000","860373","5","2.18","4324.65"
"11/28/2019","01:45:06"," -0.4","100.1"," -0.1","65","3.86","4875.00","1938.00","2622900.0000","861130","11","1.64","4551.68"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","11/28/2019 02:45:02 - 11/29/2019 02:45:02"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"11/28/2019","02:45:02"," -0.4","100.0"," -0.7","70","10.27","4500.00","1797.00","2625300.0000","861864","16","1.08","4401.69"
"11/28/2019","03:45:02"," -0.6","100.0"," -1.2","57","10.47","4958.33","2022.00","2627900.0000","862769","23","0.42","4460.73"
"11/28/2019","04:45:02"," -0.5","100.0"," -1.3","81","4.57","4791.67","1916.00","2630400.0000","863503","28","0.16","4311.56"
"11/28/2019","05:45:02"," -0.4","100.0"," -1.1","96","7.56","4791.67","1942.00","2633100.0000","864408","38","0.34","4399.10"
"11/28/2019","06:45:02"," -0.5","100.0"," -0.9","64","11.18","4875.00","2070.00","2637400.0000","865640","43","0.66","4799.16"
"11/28/2019","07:45:02","21.7","100.0"," -0.7","58","2.60","4625.00","2335.00","2642100.0000","866906","48","0.74","4805.29"
"11/28/2019","08:45:02","29.7","84.6"," -1.0","42","6.43","4833.33","2584.00","2647000.0000","868239","56","0.84","4864.88"
"11/28/2019","09:45:02","92.6","94.2"," -1.0","59","6.47","4791.67","2736.00","2652400.0000","869562","68","0.70","5017.73"
"11/28/2019","10:45:02","91.0","75.7"," -1.1","84","3.30","4916.67","2667.00","2658200.0000","870963","83","0.96","4789.20"
"11/28/2019","11:45:02","104.5","81.4"," -0.8","27","6.03","4333.33","2800.00","2664100.0000","872354","100","0.74","4852.61"
"11/28/2019","12:45:02","141.5","68.9"," -1.9","58","5.59","4916.67","2922.00","2670300.0000","873846","119","0.80","4981.32"
"11/28/2019","13:45:02","160.4","70.2"," -1.0","7","4.45","4083.33","2912.00","2676400.0000","875326","137","1.26","4502.59"
"11/28/2019","14:45:02","110.7","65.9"," -1.3","54","6.62","3958.33","2769.00","2682400.0000","876660","157","0.96","4663.35"
"11/28/2019","15:45:02","6.2","75.1"," -0.8","170","2.98","4666.67","2896.00","2688500.0000","878050","176","0.90","4877.56"
"11/28/2019","16:45:02"," -0.4","72.5"," -1.0","40","6.43","4333.33","2989.00","2694700.0000","879475","195","0.64","4934.28"
"11/28/2019","17:45:02"," -0.4","100.0","1.9","149","2.32","4500.00","2819.00","2700800.0000","880865","213","0.88","4986.09"
"11/28/2019","18:45:02"," -0.5","98.7","0.4","42","2.19","4125.00","2905.00","2706800.0000","882176","228","0.76","4840.33"
"11/28/2019","19:45:02"," -0.5","94.2"," -0.1","53","4.13","4291.67","2644.00","2712700.0000","883532","242","0.54","4527.54"
"11/28/2019","20:45:02"," -0.4","79.3"," -1.6","15","7.65","4625.00","2653.00","2718600.0000","884934","255","0.64","4717.62"
"11/28/2019","21:45:02"," -0.5","74.8"," -1.7","65","1.00","4583.33","2549.00","2724300.0000","886369","267","0.28","4565.72"
"11/28/2019","22:45:02"," -0.5","97.3"," -0.0","306","3.77","4958.33","1951.00","2728300.0000","887748","278","0.30","4346.06"
"11/28/2019","23:45:02"," -0.4","84.8"," -1.1","306","2.28","4458.33","1625.00","2732500.0000","888777","284","0.04","3958.82"
"11/29/2019","00:45:02"," -0.4","76.1"," -2.1","34","2.21","4458.33","1689.00","2736800.0000","889591","5"," -0.30","4074.99"
"11/29/2019","01:45:02"," -0.5","100.0"," -0.7","183","3.63","4083.33","1595.00","2740700.0000","890393","14"," -0.28","3996.32"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","11/29/2019 02:45:11 - 11/30/2019 02:45:11"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"11/29/2019","02:45:11"," -0.4","81.9"," -2.6","306","3.35","4208.33","1698.00","2744900.0000","891196","18"," -0.42","3977.23"
"11/29/2019","03:45:11"," -0.5","84.1"," -2.5","65","3.17","4416.67","1592.00","2749200.0000","892044","22"," -0.48","4074.86"
"11/29/2019","04:45:11"," -0.3","88.6"," -2.6","46","1.26","4500.00","1626.00","2753100.0000","892880","28"," -0.64","2738.89"
"11/29/2019","05:45:11"," -0.4","87.1"," -3.0","35","2.97","4500.00","1605.00","2757200.0000","893762","36"," -0.84","2811.15"
"11/29/2019","06:45:11"," -0.5","93.4"," -2.9","36","1.83","4541.67","1662.00","2762100.0000","895265","41"," -1.46","4211.21"
"11/29/2019","07:45:11","29.3","91.7"," -2.6","26","2.77","4583.33","1750.00","2767300.0000","896700","47"," -1.76","5034.09"
"11/29/2019","08:45:11","55.3","82.9"," -3.8","35","3.39","5583.33","2206.00","2774500.0000","898283","55"," -1.38","4832.97"
"11/29/2019","09:45:11","366.1","86.6"," -3.1","41","3.12","4750.00","2459.00","2784300.0000","899741","66"," -1.16","4974.91"
"11/29/2019","10:45:11","132.1","82.3"," -3.4","15","5.72","3875.00","2307.00","2792600.0000","901075","79"," -0.56","4884.92"
"11/29/2019","11:45:11","499.5","73.1"," -2.2","305","1.55","4250.00","2676.00","2801000.0000","902578","94","0.10","5044.45"
"11/29/2019","12:45:11","403.9","99.4"," -0.4","7","1.95","3708.33","2744.00","2809100.0000","903968","110","0.04","4956.50"
"11/29/2019","13:45:11","207.1","100.0","0.3","44","4.44","4000.00","2814.00","2816200.0000","905415","126"," -0.08","5012.54"
"11/29/2019","14:45:11","58.4","66.8"," -1.9","295","0.56","4541.67","2834.00","2819600.0000","906941","144","0.04","4804.34"
"11/29/2019","15:45:11","50.0","90.1"," -0.3","18","2.83","4625.00","2424.00","2824900.0000","908173","160"," -0.68","4956.37"
"11/29/2019","16:45:11"," -0.5","78.4"," -2.2","33","1.72","4500.00","2756.00","2834600.0000","909801","175"," -1.68","4900.74"
"11/29/2019","17:45:11"," -0.5","88.5"," -2.4","291","2.56","5166.67","2648.00","2842400.0000","911281","192"," -2.18","4601.99"
"11/29/2019","18:45:11"," -0.5","100.0"," -2.8","20","3.34","4500.00","2120.00","2850000.0000","912841","204"," -2.62","4629.53"
"11/29/2019","19:45:11"," -0.4","100.0"," -3.0","12","4.03","5125.00","2286.00","2856800.0000","914163","217"," -3.00","4510.09"
"11/29/2019","20:45:11"," -0.5","86.2"," -4.7","47","4.70","4666.67","2393.00","2863000.0000","915588","227"," -3.46","4611.40"
"11/29/2019","21:45:11"," -0.5","80.9"," -5.9","46","3.46","4666.67","1543.00","2867400.0000","917328","234"," -4.36","4663.21"
"11/29/2019","22:45:11"," -0.4","71.5"," -7.1","37","4.04","4750.00","1537.00","2870100.0000","919092","242"," -4.56","4500.55"
"11/29/2019","23:45:11"," -0.5","70.0"," -7.8","73","5.47","3416.67","1018.00","2871600.0000","920211","251"," -5.28","4198.53"
"11/30/2019","00:45:11"," -0.4","67.0"," -9.0","57","5.83","3541.67","1075.00","2873100.0000","921386","3"," -6.04","4173.58"
"11/30/2019","01:45:11"," -0.5","67.6"," -9.3","59","4.39","3583.33","1013.00","2874700.0000","922584","6"," -7.04","4167.85"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","11/30/2019 02:45:13 - 12/1/2019 02:45:13"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"11/30/2019","02:45:13"," -0.5","67.2"," -9.7","31","5.58","3500.00","1007.00","2876200.0000","923782","9"," -7.40","4103.08"
"11/30/2019","03:45:13"," -0.5","70.5"," -10.4","57","3.07","3125.00","1015.00","2877400.0000","924777","15"," -7.66","4096.81"
"11/30/2019","04:45:13"," -0.4","71.2"," -10.6","306","3.83","3500.00","1009.00","2878600.0000","925726","19"," -7.90","4190.89"
"11/30/2019","05:45:13"," -0.5","72.3"," -10.7","307","1.26","4625.00","1216.00","2883500.0000","926970","27"," -8.10","4312.79"
"11/30/2019","06:45:13"," -0.4","93.3"," -8.7","5","2.28","4083.33","2080.00","2889700.0000","928869","33"," -8.10","4376.33"
"11/30/2019","07:45:13","112.6","83.3"," -10.2","66","1.15","5041.67","2072.00","2895400.0000","930734","37"," -8.10","4625.17"
"11/30/2019","08:45:13","307.8","84.6"," -8.9","287","0.97","4625.00","2273.00","2901300.0000","932497","41"," -7.26","4809.93"
"11/30/2019","09:45:13","370.5","76.6"," -8.6","43","1.62","4166.67","2355.00","2907800.0000","934192","47"," -6.34","4540.09"
"11/30/2019","10:45:13","135.1","70.2"," -7.6","59","1.44","4416.67","2409.00","2916300.0000","935843","54"," -5.36","4442.32"
"11/30/2019","11:45:13","295.3","61.4"," -7.9","38","4.24","4208.33","2530.00","2924200.0000","937549","63"," -4.94","4469.59"
"11/30/2019","12:45:13","407.9","70.1"," -5.9","9","2.84","4416.67","2341.00","2931100.0000","939279","74"," -4.58","4511.73"
"11/30/2019","13:45:13","290.5","60.3"," -6.2","58","2.05","4875.00","2474.00","2938300.0000","940929","85"," -4.32","4375.10"
"11/30/2019","14:45:13","163.9","59.3"," -5.9","281","2.34","4583.33","2261.00","2945900.0000","942591","96"," -3.96","4481.59"
"11/30/2019","15:45:13","48.5","73.1"," -5.0","26","1.80","4541.67","2316.00","2953500.0000","944128","107"," -3.90","4576.49"
"11/30/2019","16:45:13"," -0.5","83.0"," -4.6","19","3.42","4250.00","2450.00","2961500.0000","945699","119"," -4.26","4657.08"
"11/30/2019","17:45:13"," -0.5","66.8"," -6.2","44","2.26","4375.00","2328.00","2969600.0000","947406","130"," -4.74","4638.81"
"11/30/2019","18:45:13"," -0.5","67.6"," -7.0","53","4.87","4125.00","2302.00","2977400.0000","949011","140"," -5.20","4805.56"
"11/30/2019","19:45:13"," -0.4","84.1"," -6.3","70","3.38","4625.00","2095.00","2985400.0000","950729","148"," -5.70","4590.13"
"11/30/2019","20:45:13"," -0.5","71.5"," -7.8","42","5.65","4416.67","2293.00","2993300.0000","952526","156"," -6.14","4553.04"
"11/30/2019","21:45:13"," -0.5","68.1"," -8.4","23","4.15","4916.67","2329.00","3000700.0000","954289","163"," -6.46","4527.54"
"11/30/2019","22:45:13"," -0.5","67.7"," -8.7","57","5.52","5166.67","2377.00","3008600.0000","955804","171"," -6.62","4539.82"
"11/30/2019","23:45:13"," -0.5","67.1"," -9.2","53","4.96","5083.33","2278.00","3014000.0000","956968","176"," -7.08","4253.34"
"12/1/2019","00:45:13"," -0.5","68.4"," -9.4","57","5.40","4791.67","2010.00","3300.0000","542","3"," -7.26","4020.45"
"12/1/2019","01:45:13"," -0.4","70.0"," -9.6","54","2.69","4208.33","1709.00","8300.0000","1458","6"," -7.96","4148.08"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/1/2019 02:45:09 - 12/2/2019 02:45:09"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/1/2019","02:45:09"," -0.5","71.8"," -9.7","137","0.65","4625.00","1991.00","13500.0000","2362","10"," -7.96","4045.00"
"12/1/2019","03:45:09"," -0.5","71.5"," -10.2","130","0.88","4958.33","1925.00","18800.0000","3368","14"," -8.00","3977.09"
"12/1/2019","04:45:09"," -0.5","70.6"," -10.4","194","0.76","4666.67","2142.00","23700.0000","4283","18"," -8.54","4045.54"
"12/1/2019","05:45:09"," -0.5","80.0"," -10.1","183","0.94","4833.33","1766.00","29000.0000","5402","26"," -8.42","3995.64"
"12/1/2019","06:45:09"," -0.6","79.7"," -11.0","74","4.90","5458.33","2304.00","36200.0000","7335","30"," -9.02","4204.53"
"12/1/2019","07:45:09","66.0","79.9"," -10.7","76","1.68","4958.33","2362.00","43600.0000","9110","33"," -9.18","4521.41"
"12/1/2019","08:45:09","174.0","77.0"," -11.2","134","0.69","4375.00","2373.00","50900.0000","10986","37"," -8.94","4733.98"
"12/1/2019","09:45:09","245.0","73.6"," -10.6","69","1.48","4416.67","2109.00","56800.0000","12806","43"," -8.44","4527.13"
"12/1/2019","10:45:09","290.5","73.4"," -10.1","85","3.04","3791.67","2541.00","62800.0000","14580","48"," -7.96","4552.09"
"12/1/2019","11:45:09","281.7","70.6"," -10.2","73","4.41","4583.33","2245.00","70600.0000","16513","55"," -7.30","4563.95"
"12/1/2019","12:45:09","193.9","71.6"," -9.4","70","6.56","4500.00","2362.00","79700.0000","18288","63"," -6.54","4616.31"
"12/1/2019","13:45:09","134.0","71.0"," -9.0","100","3.95","4416.67","2479.00","88500.0000","20085","71"," -6.26","4411.64"
"12/1/2019","14:45:09","63.5","71.1"," -8.8","97","4.87","4708.33","2522.00","96000.0000","21690","80"," -6.36","4503.00"
"12/1/2019","15:45:09","16.7","72.0"," -8.8","68","7.23","4416.67","2479.00","104100.0000","23498","89"," -6.66","4580.72"
"12/1/2019","16:45:09"," -0.6","73.1"," -8.4","74","5.05","4458.33","2309.00","112000.0000","25250","99"," -6.56","4497.55"
"12/1/2019","17:45:09"," -0.5","73.5"," -8.0","63","8.55","4791.67","2639.00","119400.0000","26957","108"," -6.14","4534.09"
"12/1/2019","18:45:09"," -0.5","71.7"," -7.7","85","3.83","4291.67","2606.00","126800.0000","28709","117"," -5.76","4394.19"
"12/1/2019","19:45:09"," -0.4","73.9"," -7.4","80","6.47","4375.00","2026.00","133700.0000","30450","125"," -5.48","4429.37"
"12/1/2019","20:45:09"," -0.4","75.0"," -7.4","76","6.18","4625.00","2542.00","140200.0000","32055","132"," -5.52","4453.91"
"12/1/2019","21:45:09"," -0.4","74.2"," -7.4","53","7.93","5250.00","2016.00","146000.0000","33863","139"," -5.52","4358.20"
"12/1/2019","22:45:09"," -0.5","73.1"," -7.5","67","5.71","4416.67","2048.00","151300.0000","35536","146"," -5.74","4509.68"
"12/1/2019","23:45:09"," -0.5","72.3"," -7.5","57","7.51","5083.33","1991.00","159000.0000","36734","152"," -5.58","4130.62"
"12/2/2019","00:45:09"," -0.6","70.8"," -7.3","76","6.34","5041.67","1893.00","163900.0000","37537","5"," -5.42","4073.63"
"12/2/2019","01:45:09"," -0.5","69.7"," -7.2","50","8.12","5083.33","1910.00","169500.0000","38396","11"," -5.42","4076.90"
" ******************************** End of Report *********************************"
"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","MHL-017.IC","","COV         15 minutes"
"Point_2:","MHX1-017.IC","","COV         15 minutes"
"Point_3:","MTX1-017.IC","","COV         15 minutes"
"Point_4:","MVD1-017.IC","","COV         15 minutes"
"Point_5:","MVV1-017.IC","","COV         15 minutes"
"Point_6:","TOTKWEV-MB.IC","","COV         15 minutes"
"Point_7:","TOTKWEV.IC","","COV         30 minutes"
"Point_8:","MDI.001-650.IC","","COV         30 minutes"
"Point_9:","MDICOR.GM","","COV         15 minutes"
"Point_10:","MDE.EFDP.IC","","COV         15 minutes"
"Point_11:","MTXLOY","","COV         15 minutes"
"Point_12:","DEMANDE.ELEC.MOYEN60S.BS","","COV         15 minutes"
"Time Interval:","1 Hours"
"Date Range:","12/2/2019 02:45:10 - 12/3/2019 02:45:10"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12"
"12/2/2019","02:45:10"," -0.4","70.7"," -6.6","66","5.82","4625.00","1855.00","173800.0000","39368","15"," -4.96","3939.73"
